scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime,n_teleported,avg_trip_speed,avg_trip_timeloss,avg_trip_speed_perc,avg_trip_timeloss_perc,teleported_perc
turin,2,vehev3,no-preemption,10105,9050.56,54779.98,10044.00,993.4400000000005,,,False,,42659,5.22,1877.03,,,
turin,2,vehev6,kapusta2,6325,2127.15,30103.14,3120.00,992.8499999999999,4.374519897515455,77.14034857704138,False,1189.8484848484848,38074,4.13,1924.36,21.114369501466257,61.04581725728029,50.97031742965681
turin,2,vehev1,kapustaimp,10105,103.64,9764.69,848.00,744.36,28.01842917792358,96.43092054286925,False,76.37142857142857,3910,6.13,358.58,13.729128014842296,61.45668741199359,85.06778690089746
turin,2,vehev1,kapusta2,11718,252.44,12636.10,996.00,743.56,10.661186816669307,90.62018125002322,False,259.57142857142856,4685,6.06,382.80,11.808118081180808,55.60658247225412,80.81097685848863
turin,2,vehev3,tpnx,27226,3102.81,30017.53,4095.00,992.19,2.4553001956291234,59.27178266102939,False,694.5757575757576,30197,5.32,1067.51,2.3076923076922995,41.27494072537834,29.30089904476494
turin,2,vehev6,kapustaimp,30616,1889.15,30893.13,2883.00,993.8499999999999,3.364994838948733,70.28227239978732,False,405.06060606060606,34653,4.27,1819.36,24.85380116959064,54.395375768908764,49.676885319702016
turin,2,vehev5,no-preemption,4771,1073.61,16711.14,1915.00,841.3900000000001,,,False,,23709,4.59,1563.95,,,
turin,2,vehev2,fuzzy,21907,733.18,12515.37,1294.00,560.82,-2.1299131394707023,-112.99131394707022,False,41.78947368421053,6347,5.96,428.83,-0.8319467554076532,-4.416956828751606,-15.462979807167553
turin,2,vehev3,tpnx,10105,3542.08,29121.16,4534.00,991.9200000000001,2.5551540337880567,60.86341618640172,False,710.1818181818181,32349,5.26,1195.66,0.766283524904221,36.30043206555036,24.168405260320213
turin,2,vehev6,fuzzy,6479,6747.94,44458.93,7412.00,664.0600000000004,1.1997691147224192,16.650629881286626,False,47.303030303030305,69283,3.40,4026.37,0.591715976331364,13.199530035678475,8.326717476447554
turin,2,vehev5,allgreen,22570,584.75,12741.83,1428.00,843.25,3.238546387345019,69.12194915880744,False,1430.578947368421,19144,4.73,1450.75,10.514018691588788,18.68449077966481,41.7885486666464
turin,2,vehev5,tpnx,22737,470.33,22232.66,1312.00,841.6700000000001,2.705015627325495,63.031636863823934,False,632.1052631578947,17735,4.82,1410.98,7.349665924276172,13.087560442268009,31.110161591050346
turin,2,vehev6,fuzzy,15239,4594.59,31834.71,5257.00,662.4099999999999,1.2591003767474356,20.57821453574299,False,47.303030303030305,58044,3.53,3074.36,1.4367816091954033,17.599129451243368,11.732234370960626
turin,2,vehev1,kapusta2,15239,328.75,10815.40,1074.00,745.25,9.157292775665399,89.07974196634402,False,288.8,5175,6.02,396.22,12.31343283582087,58.87701089776856,81.02379817388434
turin,2,vehev3,kapusta2,27548,9684.94,50758.11,10678.00,993.0599999999995,1.1765855028528829,15.008301770225252,False,1977.0,46106,5.19,2045.66,-0.19230769230769162,-4.451411298558061,-5.788954408829139
turin,2,vehev4,kapusta2,10105,4551.23,101232.40,5296.00,744.7700000000004,1.1696640248899748,14.505364042972458,False,936.5428571428571,58072,3.52,3100.52,0.0,9.573667601887559,5.719620099034017
turin,2,vehev5,no-preemption,22737,1272.25,17630.79,2115.00,842.75,,,False,,25744,4.49,1623.45,,,
turin,2,vehev1,rfid,30616,1532.53,29122.40,2277.00,744.47,1.7545105152917073,43.00404635456182,False,265.1714285714286,13472,5.63,596.34,4.066543438077619,31.079675473268143,45.13987864967219
turin,2,vehev4,kapusta2,22737,3499.33,66479.38,4245.00,745.6700000000001,1.7018286357674184,41.23967719293532,False,966.8571428571429,49506,3.71,2542.86,8.479532163742686,32.010908799229966,25.884783519971254
turin,2,vehev3,kapusta2,32668,5795.25,57850.29,6788.00,992.75,1.5452396359087182,35.28511845271661,False,1544.060606060606,41434,5.22,1647.88,0.38461538461538325,14.097304398142107,6.289720683026124
turin,2,vehev2,tpnx,17651,79.36,13872.18,922.00,842.64,4.31804435483871,76.84136804015408,False,288.05263157894734,4241,6.09,371.04,1.8394648829431315,10.359489756474682,23.69557394746311
turin,2,vehev2,kapustaimp,22570,83.50,10162.66,925.00,841.5,4.11497005988024,75.69848661233993,False,80.84210526315789,4229,6.10,370.12,2.006688963210679,10.086483334952867,23.373799601377065
