scenario,instance,ev,alg,seed,tl,rt,ttt,eff,imp,perc,teleported,preemptime
turin,1,vehev3,kapusta2,6479,3145.23,6670.68,4139.00,993.77,3.303529471612569,69.72934527773822,False,1340.3636363636363
turin,1,vehev1,kapusta2,20276,201.90,1916.99,946.00,744.1,16.965032194155523,94.10552253272763,False,274.45714285714286
turin,1,vehev2,rfid,16250,131.94,1904.13,973.00,841.06,2.6528725178111263,62.305011142220444,False,211.31578947368422
turin,1,vehev1,rfid,31737,1114.71,3215.54,1859.00,744.29,,,False,265.1714285714286
turin,1,vehev1,fuzzy,22760,1714.16,3660.62,2209.00,494.8399999999999,-1.293432331280937,-29.343233128093704,False,52.35294117647059
turin,1,vehev6,allgreen,20276,2253.82,23137.23,3247.00,993.1799999999998,1.6895404247011738,40.8123069812391,False,3249.242424242424
turin,1,vehev3,no-preemption,11718,6757.00,8610.96,7751.00,994.0,,,False,
turin,1,vehev2,tpn4,12811,86.33,5262.80,928.00,841.67,3.9629329317734276,74.76616391909272,False,325.1578947368421
turin,1,vehev3,fuzzy,27226,11701.98,9408.54,12365.00,663.0200000000004,-1.5734346973734807,-57.34346973734807,False,47.303030303030305
turin,1,vehev2,allgreen,4771,76.42,1593.90,918.00,841.58,4.548809212248103,78.01622461308325,False,919.7368421052631
turin,1,vehev4,kapusta2,21907,3863.45,7197.38,4609.00,745.5500000000002,1.4891508884546196,32.847637687154766,False,1200.3714285714286
turin,1,vehev4,no-preemption,11718,5536.79,16547.76,6281.00,744.21,,,False,
turin,1,vehev3,fuzzy,20276,7169.89,8432.02,7833.00,663.1099999999997,1.1424680155483555,12.470197293004704,False,47.303030303030305
turin,1,vehev2,rfid,14368,133.62,1825.82,976.00,842.38,2.5583744948361025,60.91268100043878,False,211.31578947368422
turin,1,vehev5,allgreen,27226,84.27,3228.19,927.00,842.73,11.394802420790317,91.22406898275432,False,928.7894736842105
turin,1,vehev6,kapusta2,12811,3237.37,29030.58,4231.00,993.6300000000001,1.306152833936189,23.439281068936978,False,1326.3939393939395
turin,1,vehev5,allgreen,16250,81.08,2995.80,923.00,841.92,8.207326097681303,87.81576376887821,False,924.7894736842105
turin,1,vehev4,no-preemption,22760,4795.07,8004.45,5540.00,744.9300000000003,,,False,
turin,1,vehev4,allgreen,25029,1540.65,5805.39,2284.00,743.3499999999999,4.00229124071009,75.01431205634653,False,2286.8285714285716
turin,1,vehev4,no-preemption,14368,5435.04,11409.31,6179.00,743.96,,,False,
turin,1,vehev2,tpn4,4771,73.79,2891.42,916.00,842.21,4.710936441252202,78.77279788274552,False,320.57894736842104
turin,1,vehev2,allgreen,14368,72.57,1691.51,914.00,841.4300000000001,4.710624224886318,78.77139096094778,False,915.7368421052631
turin,1,vehev2,tpn4,16993,72.79,5212.65,916.00,843.21,4.777579337821129,79.06889809063722,False,315.3157894736842
turin,1,vehev3,tpn4,24847,897.79,3476.92,1892.00,994.21,9.975974336983036,89.97591647471677,False,397.1818181818182
turin,1,vehev2,fuzzy,32668,421.23,1742.53,983.00,561.77,1.0647389787052204,6.08026755852843,False,41.78947368421053
turin,1,vehev3,tpn4,25029,712.25,2859.68,1705.00,992.75,8.65881361881362,88.45107373800923,False,388.57575757575756
turin,1,vehev3,fuzzy,22760,14476.67,9539.09,15141.00,664.3299999999999,-1.8770447378793853,-87.70447378793853,False,47.303030303030305
turin,1,vehev2,allgreen,22737,82.25,1795.87,925.00,842.75,4.227841945288754,76.34727094956003,False,926.7894736842105
turin,1,vehev2,fuzzy,27548,243.38,1450.61,806.00,562.62,1.4438737776316872,30.741868472724178,False,41.78947368421053
turin,1,vehev6,no-preemption,16993,5055.45,31631.17,6049.00,993.5500000000002,,,False,
turin,1,vehev5,no-preemption,30366,961.73,5493.55,1804.00,842.27,,,False,
turin,1,vehev3,allgreen,6325,2201.89,5906.12,3196.00,994.1100000000001,3.7505779126114387,73.33744230089268,False,3200.4242424242425
turin,1,vehev1,tpn4,27548,89.74,5546.33,833.00,743.26,19.474593269445066,94.86510456899265,False,384.3142857142857
turin,1,vehev6,no-preemption,27548,5683.25,31466.47,6676.00,992.75,,,False,
turin,1,vehev1,no-preemption,24847,1338.32,3575.08,2082.00,743.6800000000001,,,False,
